microsecond,acSX,acSY,acSZ,accX,accY,accZ,angX,angY,angZ,score
3683,0.315,0.938,-0.133,-1.16,-2.869,-35.522,97.789,-17.628,-4.197,3
3730,0.681,-0.091,0.788,3.052,33.752,3.54,-6.416,-39.633,71.06,3
3762,0.258,0.968,-0.134,-1.282,-3.174,-38.086,97.614,-14.035,-5.817,3
3835,0.624,-0.096,0.835,3.174,39.551,4.15,-6.086,-35.881,71.516,3
3867,0.178,0.972,-0.134,-1.404,-3.113,-40.833,97.443,-10.042,-7.416,3
3956,0.507,-0.063,0.764,1.77,24.78,2.563,-5.806,-31.992,71.862,3
3970,0.125,0.948,-0.128,-0.427,-1.831,-19.897,97.355,-6.883,-9.069,3
4045,0.606,-0.091,0.86,-0.122,-0.793,-0.916,-5.658,-30.844,72.092,3
4137,0.535,-0.058,0.822,-0.793,-10.132,-1.343,-5.647,-30.668,72.504,3
4168,0.12,0.992,-0.129,0,-0.122,5.737,97.306,-6.185,-12.162,3
4241,0.517,-0.063,0.883,-0.122,-1.831,0.61,-5.691,-31.355,72.834,3
4268,0.093,0.996,-0.139,-0.061,0.671,2.686,97.317,-6.575,-13.64,3
4345,0.533,-0.085,0.888,0.366,2.014,1.404,-5.685,-31.426,73.026,3
4366,0.114,0.99,-0.133,-0.061,0.427,-1.709,97.328,-6.575,-15.051,3
4450,0.532,-0.093,0.86,-0.183,-2.93,0.488,-5.652,-31.267,73.229,3
4475,0.128,0.981,-0.129,-0.183,0.427,0.488,97.333,-6.531,-16.359,3
4556,0.543,-0.101,0.872,0.061,0.305,0.427,-5.647,-31.306,73.455,3
4663,0.114,0.988,-0.125,0,0.061,-0.061,97.35,-6.575,-18.765,3
4721,0.525,-0.098,0.868,0.061,1.221,-0.061,-5.636,-31.295,73.663,3
4753,0.117,0.985,-0.126,0,-0.183,-0.122,97.361,-6.57,-19.863,3
4765,0.528,-0.094,0.869,-0.061,0,-0.61,-5.625,-31.273,73.856,3
4863,0.105,0.988,-0.129,0,-0.305,-0.732,97.366,-6.504,-20.891,3
4896,0.509,-0.083,0.859,0,0.977,-0.427,-5.614,-31.179,74.042,3
4961,0.504,-0.074,0.847,-0.305,-6.348,-0.671,-5.609,-31.119,74.213,3
4964,0.12,0.964,-0.13,0,-0.183,0.61,97.372,-6.476,-21.868,3
5066,0.541,-0.024,0.747,-5.31,-71.167,-8.179,-5.647,-32.684,73.932,3
5158,0.233,0.93,-0.14,1.16,4.883,35.156,97.641,-12.623,-23.774,3
5176,0.656,-0.056,0.75,-1.221,-24.597,0.183,-5.977,-37.079,74.438,3
5248,0.331,0.938,-0.123,1.587,5.432,47.058,97.833,-16.957,-24.642,3
5305,0.705,-0.114,0.754,-3.479,-46.448,-3.54,-6.262,-41.506,74.734,3
5353,0.373,0.932,-0.132,1.282,2.991,47.119,98.075,-21.698,-25.389,3
5411,0.729,-0.133,0.738,-3.357,-41.992,-5.188,-6.608,-46.187,75.081,3
5443,0.405,0.946,-0.142,0.916,2.686,43.03,98.311,-25.834,-26.082,3
5459,0.834,-0.079,0.698,-3.479,-53.772,-7.385,-6.96,-50.339,75.366,3
5548,0.492,0.865,-0.14,1.099,3.601,40.222,98.564,-29.888,-26.548,3
5565,0.824,-0.046,0.604,-2.93,-36.377,-4.883,-7.366,-54.014,75.729,3
5639,0.553,0.805,-0.137,1.099,4.028,39.368,98.855,-33.766,-26.911,3
5672,0.874,-0.059,0.515,-2.808,-40.222,-5.31,-7.789,-57.7,76.119,3
5743,0.62,0.783,-0.128,1.038,3.845,38.208,99.19,-37.787,-27.147,3
5786,0.912,-0.062,0.499,-1.953,-35.4,-3.845,-8.317,-61.672,76.531,3
5848,0.67,0.771,-0.125,1.038,3.479,37.964,99.575,-41.649,-27.285,3
5921,0.944,-0.06,0.417,-3.113,-35.095,-3.296,-8.915,-65.259,76.992,3
5980,0.972,-0.074,0.381,-3.418,-41.382,-3.906,-9.833,-69.203,77.602,3
6043,0.767,0.661,-0.119,1.16,2.808,35.034,100.53,-49.384,-27.318,3
6077,0.995,-0.07,0.302,-2.502,-27.1,-1.831,-10.893,-72.603,78.261,3
6132,0.811,0.568,-0.112,1.77,3.235,37.598,101.113,-52.949,-27.109,3
6176,0.98,-0.064,0.185,-2.625,-35.706,-3.479,-12.349,-75.992,79.294,3
6238,0.85,0.533,-0.119,1.709,4.028,48.584,102.008,-57.332,-26.988,3
6274,1.042,-0.062,0.196,-3.845,-50.659,-5.981,-15.677,-80.519,82.029,3
6343,0.888,0.473,-0.114,1.648,3.296,38.879,103.101,-61.644,-27.021,3
6375,1.017,-0.046,0.123,-2.686,-30.09,-2.502,-22.094,-84.205,87.643,3
6475,1.074,-0.059,0.129,-1.953,-26.55,-2.93,-44.418,-87.424,109.155,3
6539,0.936,0.422,-0.113,0.916,2.991,31.616,105.738,-68.5,-27.241,3
6580,1.073,-0.029,0.056,-3.357,-27.283,-3.601,-114.005,-88.297,177.962,3
6643,0.962,0.337,-0.098,1.526,2.625,25.879,107.325,-71.175,-27.488,3
6670,1.049,-0.011,-0.05,-1.892,-22.339,-2.258,-153.836,-86.929,-142.828,3
6733,0.967,0.23,-0.088,1.16,2.014,24.231,109.259,-73.586,-27.872,3
6806,1.014,-0.017,-0.132,-1.099,-12.756,-0.305,-165.927,-85.144,-131.204,3
6833,0.984,0.179,-0.086,2.258,3.784,38.635,112.879,-76.712,-29.691,3
6928,0.959,0.094,-0.079,-0.488,2.38,30.457,119.987,-80.354,-35.162,3
6945,1.006,0.008,-0.249,-3.357,-43.457,-4.028,-172.09,-82.881,-125.239,3
6987,1.092,-0.03,-0.087,0.854,-16.968,-2.197,-177.616,-78.854,-120.531,3
7033,1.011,0.193,-0.088,0.854,2.014,18.616,125.986,-82.101,-39.419,3
7091,1.042,-0.015,-0.159,-1.587,-15.198,-1.892,-177.451,-78.651,-121.02,3
7123,0.998,0.151,-0.084,0,0.244,4.7,129.348,-82.881,-41.539,3
7180,1.06,-0.023,-0.112,1.343,8.972,1.16,-177.638,-78.42,-121.47,3
7228,1.016,0.15,-0.085,-0.305,-0.793,-7.751,126.782,-82.458,-37.656,3
7300,1.021,-0.016,-0.174,0.793,11.292,1.404,-176.479,-79.75,-122.844,3
7324,0.996,0.12,-0.081,-0.488,-1.282,-11.78,122.877,-81.502,-32.437,3
7405,1.012,-0.011,-0.208,0.916,12.024,1.16,-174.974,-81.008,-124.497,3
7424,0.995,0.131,-0.085,-0.488,-0.854,-8.545,120.048,-80.59,-28.295,3
7496,0.997,-0.017,-0.198,0.244,4.517,0.366,-174.095,-81.601,-125.491,3
7528,0.987,0.124,-0.082,-0.061,-0.183,-2.747,119.037,-80.184,-26.016,3
7586,1.012,-0.014,-0.177,-0.61,-4.517,-0.183,-174.1,-81.497,-125.623,3
7690,1.021,-0.02,-0.142,-0.244,-3.113,0.061,-174.677,-81.041,-125.31,3
7723,0.999,0.159,-0.086,0.061,0.122,1.404,119.85,-80.464,-24.697,3
7807,1.021,-0.02,-0.153,0.183,1.77,0.122,-174.633,-81.013,-125.607,3
7816,0.996,0.156,-0.086,0,-0.061,-0.854,119.718,-80.414,-23.637,3
7917,0.999,0.17,-0.087,-0.122,-0.061,-0.793,119.476,-80.332,-22.505,3
8006,1.02,-0.018,-0.164,0,0.671,-0.061,-174.359,-81.151,-126.057,3
8020,1.024,-0.023,-0.146,0.244,3.357,0.427,-174.199,-81.233,-126.414,3
8020,0.999,0.168,-0.086,-0.122,-0.183,-2.625,118.971,-80.14,-21.182,3
8094,1.024,-0.023,-0.146,0.244,4.028,0.366,-173.71,-81.546,-127.084,3
8115,0.994,0.162,-0.085,-0.183,-0.305,-3.845,118.185,-79.821,-19.644,3
8200,1.01,-0.021,-0.164,0.305,4.089,0.366,-173.051,-81.909,-127.864,3
8233,0.989,0.149,-0.084,0,-0.061,-1.587,117.565,-79.547,-18.254,3
8291,1.011,-0.018,-0.169,-0.183,-1.892,-0.244,-172.793,-81.991,-128.21,3
8316,0.992,0.165,-0.086,0,0.122,1.465,117.548,-79.53,-17.523,3
8413,0.996,0.178,-0.087,0,0,0.671,117.795,-79.623,-17.133,3
8503,0.993,0.168,-0.087,0.061,-0.122,-1.038,117.653,-79.557,-16.419,3
